"date","city","newDeaths","deaths","newCases","totalCases"
2020-05-02,"Jaboatão dos Guararapes",1,67,71,698
2020-05-02,"Moreno",0,1,3,38
2020-05-02,"Olinda",2,53,79,743
2020-05-02,"Paulista",1,30,43,527
2020-05-02,"Pombos",0,2,7,33
2020-05-02,"Recife",10,267,432,4453
2020-05-02,"São Lourenço da Mata",2,31,7,174
2020-05-02,"Vitória de Santo Antão",0,14,1,98
2020-05-03,"Abreu e Lima",0,4,4,87
2020-05-03,"Araçoiaba",0,2,0,8
2020-05-03,"Cabo de Santo Agostinho",2,19,23,132
2020-05-03,"Camaragibe",-1,20,15,292
2020-05-03,"Chã Grande",1,1,1,20
2020-05-03,"Chã de Alegria",0,1,0,12
2020-05-03,"Fernando de Noronha",0,0,0,28
2020-05-03,"Glória do Goitá",0,4,0,17
2020-05-03,"Igarassu",0,10,8,97
2020-05-03,"Ilha de Itamaracá",0,0,2,15
2020-05-03,"Ipojuca",1,4,2,31
2020-05-03,"Itapissuma",0,2,1,8
2020-05-03,"Jaboatão dos Guararapes",5,72,38,736
2020-05-03,"Moreno",0,1,2,40
2020-05-03,"Olinda",3,56,59,802
2020-05-03,"Paulista",2,32,37,564
2020-05-03,"Pombos",0,2,0,33
2020-05-03,"Recife",6,273,249,4702
2020-05-03,"São Lourenço da Mata",0,31,8,182
2020-05-03,"Vitória de Santo Antão",0,14,6,104
2020-05-04,"Abreu e Lima",0,4,0,87
2020-05-04,"Araçoiaba",0,2,1,9
2020-05-04,"Cabo de Santo Agostinho",0,19,1,133
2020-05-04,"Camaragibe",2,22,5,297
2020-05-04,"Chã Grande",0,1,0,20
2020-05-04,"Chã de Alegria",0,1,0,12
2020-05-04,"Fernando de Noronha",0,0,0,28
2020-05-04,"Glória do Goitá",0,4,0,17
2020-05-04,"Igarassu",0,10,5,102
2020-05-04,"Ilha de Itamaracá",0,0,0,15
2020-05-04,"Ipojuca",0,4,4,35
2020-05-04,"Itapissuma",0,2,1,9
2020-05-04,"Jaboatão dos Guararapes",4,76,17,753
2020-05-04,"Moreno",2,3,2,42
2020-05-04,"Olinda",1,57,28,830
2020-05-04,"Paulista",2,34,21,585
2020-05-04,"Pombos",0,2,0,33
2020-05-04,"Recife",22,295,105,4807
2020-05-04,"São Lourenço da Mata",-1,30,1,183
2020-05-04,"Vitória de Santo Antão",1,15,1,105
2020-05-05,"Abreu e Lima",0,4,0,87
2020-05-05,"Araçoiaba",0,2,0,9
2020-05-05,"Cabo de Santo Agostinho",0,19,0,133
2020-05-05,"Camaragibe",0,22,0,297
2020-05-05,"Chã Grande",0,1,0,20
2020-05-05,"Chã de Alegria",0,1,0,12
2020-05-05,"Fernando de Noronha",0,0,0,28
2020-05-05,"Glória do Goitá",0,4,0,17
2020-05-05,"Igarassu",0,10,0,102
2020-05-05,"Ilha de Itamaracá",0,0,0,15
2020-05-05,"Ipojuca",0,4,0,35
2020-05-05,"Itapissuma",0,2,0,9
2020-05-05,"Jaboatão dos Guararapes",0,76,0,753
2020-05-05,"Moreno",0,3,0,42
2020-05-05,"Olinda",0,57,0,830
2020-05-05,"Paulista",0,34,0,585
2020-05-05,"Pombos",0,2,0,33
2020-05-05,"Recife",0,295,0,4807
2020-05-05,"São Lourenço da Mata",0,30,0,183
2020-05-05,"Vitória de Santo Antão",0,15,0,105
2020-05-06,"Abreu e Lima",0,4,0,87
2020-05-06,"Araçoiaba",0,2,0,9
2020-05-06,"Cabo de Santo Agostinho",0,19,0,133
2020-05-06,"Camaragibe",0,22,0,297
2020-05-06,"Chã Grande",0,1,0,20
2020-05-06,"Chã de Alegria",0,1,0,12
2020-05-06,"Fernando de Noronha",0,0,0,28
2020-05-06,"Glória do Goitá",0,4,0,17
2020-05-06,"Igarassu",0,10,0,102
2020-05-06,"Ilha de Itamaracá",0,0,0,15
2020-05-06,"Ipojuca",0,4,0,35
2020-05-06,"Itapissuma",0,2,0,9
2020-05-06,"Jaboatão dos Guararapes",0,76,0,753
2020-05-06,"Moreno",0,3,0,42
2020-05-06,"Olinda",0,57,0,830
2020-05-06,"Paulista",0,34,0,585
2020-05-06,"Pombos",0,2,0,33
2020-05-06,"Recife",0,295,0,4807
2020-05-06,"São Lourenço da Mata",0,30,0,183
2020-05-06,"Vitória de Santo Antão",0,15,0,105
2020-05-07,"Abreu e Lima",0,4,27,114
2020-05-07,"Araçoiaba",0,2,0,9
2020-05-07,"Cabo de Santo Agostinho",10,29,38,171
2020-05-07,"Camaragibe",4,26,51,348
2020-05-07,"Chã Grande",0,1,12,32
2020-05-07,"Chã de Alegria",0,1,4,16
2020-05-07,"Fernando de Noronha",0,0,0,28
2020-05-07,"Glória do Goitá",4,8,3,20
2020-05-07,"Igarassu",2,12,0,102
2020-05-07,"Ilha de Itamaracá",0,0,3,18
2020-05-07,"Ipojuca",1,5,9,44
2020-05-07,"Itapissuma",2,4,15,24
2020-05-07,"Jaboatão dos Guararapes",18,94,226,979
2020-05-07,"Moreno",0,3,6,48
2020-05-07,"Olinda",12,69,184,1014
2020-05-07,"Paulista",7,41,123,708
2020-05-07,"Pombos",0,2,4,37
2020-05-07,"Recife",59,354,968,5775
2020-05-07,"São Lourenço da Mata",2,32,28,211
2020-05-07,"Vitória de Santo Antão",4,19,31,136
2020-05-08,"Abreu e Lima",0,4,0,114
2020-05-08,"Araçoiaba",0,2,0,9
2020-05-08,"Cabo de Santo Agostinho",0,29,0,171
2020-05-08,"Camaragibe",0,26,0,348
2020-05-08,"Chã Grande",0,1,0,32
2020-05-08,"Chã de Alegria",0,1,0,16
2020-05-08,"Fernando de Noronha",0,0,0,28
2020-05-08,"Glória do Goitá",0,8,0,20
2020-05-08,"Igarassu",0,12,0,102
2020-05-08,"Ilha de Itamaracá",0,0,0,18
2020-05-08,"Ipojuca",0,5,0,44
2020-05-08,"Itapissuma",0,4,0,24
2020-05-08,"Jaboatão dos Guararapes",0,94,0,979
2020-05-08,"Moreno",0,3,0,48
2020-05-08,"Olinda",0,69,0,1014
2020-05-08,"Paulista",0,41,0,708
2020-05-08,"Pombos",0,2,0,37
2020-05-08,"Recife",0,354,0,5775
2020-05-08,"São Lourenço da Mata",0,32,0,211
2020-05-08,"Vitória de Santo Antão",0,19,0,136
2020-05-09,"Abreu e Lima",1,5,15,129
2020-05-09,"Araçoiaba",0,2,1,10
2020-05-09,"Cabo de Santo Agostinho",8,37,38,209
2020-05-09,"Camaragibe",2,28,56,404
2020-05-09,"Chã Grande",2,3,1,33
2020-05-09,"Chã de Alegria",0,1,9,25
2020-05-09,"Fernando de Noronha",0,0,0,28
2020-05-09,"Glória do Goitá",1,9,3,23
2020-05-09,"Igarassu",4,16,19,121
2020-05-09,"Ilha de Itamaracá",0,0,3,21
2020-05-09,"Ipojuca",1,6,17,61
2020-05-09,"Itapissuma",0,4,1,25
2020-05-09,"Jaboatão dos Guararapes",15,109,171,1150
2020-05-09,"Moreno",2,5,3,51
2020-05-09,"Olinda",8,77,149,1163
2020-05-09,"Paulista",13,54,91,799
2020-05-09,"Pombos",1,3,12,49
2020-05-09,"Recife",31,385,806,6581
2020-05-09,"São Lourenço da Mata",1,33,24,235
2020-05-09,"Vitória de Santo Antão",6,25,24,160
2020-05-10,"Abreu e Lima",2,7,2,131
2020-05-10,"Araçoiaba",0,2,0,10
2020-05-10,"Cabo de Santo Agostinho",0,37,12,221
2020-05-10,"Camaragibe",0,28,16,420
2020-05-10,"Chã Grande",0,3,2,35
2020-05-10,"Chã de Alegria",0,1,0,25
2020-05-10,"Fernando de Noronha",0,0,0,28
2020-05-10,"Glória do Goitá",1,10,3,26
2020-05-10,"Igarassu",2,18,9,130
2020-05-10,"Ilha de Itamaracá",0,0,0,21
2020-05-10,"Ipojuca",1,7,7,68
2020-05-10,"Itapissuma",1,5,1,26
2020-05-10,"Jaboatão dos Guararapes",8,117,79,1229
2020-05-10,"Moreno",0,5,5,56
2020-05-10,"Olinda",6,83,59,1222
2020-05-10,"Paulista",1,55,58,857
2020-05-10,"Pombos",1,4,11,60
2020-05-10,"Recife",30,415,403,6984
2020-05-10,"São Lourenço da Mata",0,33,11,246
2020-05-10,"Vitória de Santo Antão",2,27,7,167
2020-05-11,"Abreu e Lima",1,8,5,136
2020-05-11,"Araçoiaba",0,2,0,10
2020-05-11,"Cabo de Santo Agostinho",3,40,9,230
2020-05-11,"Camaragibe",1,29,11,431
2020-05-11,"Chã Grande",0,3,0,35
2020-05-11,"Chã de Alegria",0,1,0,25
2020-05-11,"Fernando de Noronha",0,0,0,28
2020-05-11,"Glória do Goitá",0,10,1,27
2020-05-11,"Igarassu",0,18,3,133
2020-05-11,"Ilha de Itamaracá",0,0,0,21
2020-05-11,"Ipojuca",0,7,6,74
2020-05-11,"Itapissuma",0,5,0,26
2020-05-11,"Jaboatão dos Guararapes",2,119,45,1274
2020-05-11,"Moreno",0,5,4,60
2020-05-11,"Olinda",8,91,31,1253
2020-05-11,"Paulista",2,57,33,890
2020-05-11,"Pombos",2,6,4,64
2020-05-11,"Recife",10,425,240,7224
2020-05-11,"São Lourenço da Mata",0,33,3,249
2020-05-11,"Vitória de Santo Antão",0,27,6,173
2020-05-12,"Abreu e Lima",3,11,8,144
2020-05-12,"Araçoiaba",0,2,0,10
2020-05-12,"Cabo de Santo Agostinho",0,40,8,238
2020-05-12,"Camaragibe",2,31,19,450
2020-05-12,"Chã Grande",0,3,0,35
2020-05-12,"Chã de Alegria",0,1,0,25
2020-05-12,"Fernando de Noronha",0,0,0,28
2020-05-12,"Glória do Goitá",0,10,0,27
2020-05-12,"Igarassu",0,18,5,138
2020-05-12,"Ilha de Itamaracá",0,0,2,23
2020-05-12,"Ipojuca",0,7,5,79
2020-05-12,"Itapissuma",0,5,2,28
2020-05-12,"Jaboatão dos Guararapes",13,132,55,1329
2020-05-12,"Moreno",0,5,4,64
2020-05-12,"Olinda",2,93,47,1300
2020-05-12,"Paulista",5,62,31,921
2020-05-12,"Pombos",0,6,6,70
2020-05-12,"Recife",25,450,253,7477
2020-05-12,"São Lourenço da Mata",1,34,9,258
2020-05-12,"Vitória de Santo Antão",1,28,6,179
2020-05-13,"Abreu e Lima",2,13,9,153
2020-05-13,"Araçoiaba",0,2,0,10
2020-05-13,"Cabo de Santo Agostinho",2,42,6,244
2020-05-13,"Camaragibe",1,32,13,463
2020-05-13,"Chã Grande",0,3,2,37
2020-05-13,"Chã de Alegria",0,1,0,25
2020-05-13,"Fernando de Noronha",0,0,0,28
2020-05-13,"Glória do Goitá",0,10,3,30
2020-05-13,"Igarassu",4,22,11,149
2020-05-13,"Ilha de Itamaracá",0,0,3,26
2020-05-13,"Ipojuca",1,8,6,85
2020-05-13,"Itapissuma",0,5,1,29
2020-05-13,"Jaboatão dos Guararapes",7,139,58,1387
2020-05-13,"Moreno",0,5,6,70
2020-05-13,"Olinda",2,95,41,1341
2020-05-13,"Paulista",2,64,28,949
2020-05-13,"Pombos",0,6,3,73
2020-05-13,"Recife",29,479,280,7757
2020-05-13,"São Lourenço da Mata",2,36,15,273
2020-05-13,"Vitória de Santo Antão",0,28,11,190
2020-05-14,"Abreu e Lima",1,14,9,162
2020-05-14,"Araçoiaba",0,2,1,11
2020-05-14,"Cabo de Santo Agostinho",3,45,35,279
2020-05-14,"Camaragibe",0,32,14,477
2020-05-14,"Chã Grande",0,3,0,37
2020-05-14,"Chã de Alegria",0,1,0,25
2020-05-14,"Fernando de Noronha",0,0,0,28
2020-05-14,"Glória do Goitá",0,10,0,30
2020-05-14,"Igarassu",0,22,6,155
2020-05-14,"Ilha de Itamaracá",0,0,1,27
2020-05-14,"Ipojuca",2,10,7,92
2020-05-14,"Itapissuma",1,6,1,30
2020-05-14,"Jaboatão dos Guararapes",10,149,100,1487
2020-05-14,"Moreno",2,7,7,77
2020-05-14,"Olinda",2,97,43,1384
2020-05-14,"Paulista",1,65,34,983
2020-05-14,"Pombos",0,6,5,78
2020-05-14,"Recife",28,507,339,8096
2020-05-14,"São Lourenço da Mata",1,37,5,278
2020-05-14,"Vitória de Santo Antão",5,33,15,205
2020-05-15,"Abreu e Lima",1,15,6,168
2020-05-15,"Araçoiaba",0,2,0,11
2020-05-15,"Cabo de Santo Agostinho",5,50,17,296
2020-05-15,"Camaragibe",0,32,21,498
2020-05-15,"Chã Grande",0,3,4,41
2020-05-15,"Chã de Alegria",0,1,0,25
2020-05-15,"Fernando de Noronha",0,0,0,28
2020-05-15,"Glória do Goitá",0,10,2,32
2020-05-15,"Igarassu",3,25,6,161
2020-05-15,"Ilha de Itamaracá",0,0,1,28
2020-05-15,"Ipojuca",1,11,11,103
2020-05-15,"Itapissuma",0,6,1,31
2020-05-15,"Jaboatão dos Guararapes",8,157,56,1543
2020-05-15,"Moreno",2,9,8,85
2020-05-15,"Olinda",4,101,61,1445
2020-05-15,"Paulista",6,71,46,1029
2020-05-15,"Pombos",1,7,0,78
2020-05-15,"Recife",31,538,256,8352
2020-05-15,"São Lourenço da Mata",1,38,7,285
2020-05-15,"Vitória de Santo Antão",1,34,21,226
2020-05-16,"Abreu e Lima",0,15,24,192
2020-05-16,"Araçoiaba",0,2,2,13
2020-05-16,"Cabo de Santo Agostinho",1,51,36,332
2020-05-16,"Camaragibe",5,37,71,569
2020-05-16,"Chã Grande",0,3,3,44
2020-05-16,"Chã de Alegria",1,2,1,26
2020-05-16,"Fernando de Noronha",0,0,0,28
2020-05-16,"Glória do Goitá",0,10,9,41
2020-05-16,"Igarassu",2,27,18,179
2020-05-16,"Ilha de Itamaracá",0,0,0,28
2020-05-16,"Ipojuca",0,11,14,117
2020-05-16,"Itapissuma",1,7,25,56
2020-05-16,"Jaboatão dos Guararapes",8,165,209,1752
2020-05-16,"Moreno",3,12,11,96
2020-05-16,"Olinda",3,104,121,1566
2020-05-16,"Paulista",0,71,91,1120
2020-05-16,"Pombos",1,8,21,99
2020-05-16,"Recife",35,573,1061,9413
2020-05-16,"São Lourenço da Mata",1,39,19,304
2020-05-16,"Vitória de Santo Antão",4,38,53,279
2020-05-17,"Abreu e Lima",0,15,9,201
2020-05-17,"Araçoiaba",0,2,1,14
2020-05-17,"Cabo de Santo Agostinho",3,54,23,355
2020-05-17,"Camaragibe",1,38,24,593
2020-05-17,"Chã Grande",1,4,4,48
2020-05-17,"Chã de Alegria",0,2,12,38
2020-05-17,"Fernando de Noronha",0,0,0,28
2020-05-17,"Glória do Goitá",0,10,1,42
2020-05-17,"Igarassu",0,27,9,188
2020-05-17,"Ilha de Itamaracá",1,1,2,30
2020-05-17,"Ipojuca",1,12,7,124
2020-05-17,"Itapissuma",0,7,1,57
2020-05-17,"Jaboatão dos Guararapes",5,170,122,1874
2020-05-17,"Moreno",0,12,2,98
2020-05-17,"Olinda",1,105,80,1646
2020-05-17,"Paulista",2,73,57,1177
2020-05-17,"Pombos",0,8,3,102
2020-05-17,"Recife",23,596,359,9772
2020-05-17,"São Lourenço da Mata",0,39,16,320
2020-05-17,"Vitória de Santo Antão",0,38,39,318
2020-05-18,"Abreu e Lima",4,19,8,209
2020-05-18,"Araçoiaba",0,2,0,14
2020-05-18,"Cabo de Santo Agostinho",6,60,20,375
2020-05-18,"Camaragibe",3,41,15,608
2020-05-18,"Chã Grande",1,5,5,53
2020-05-18,"Chã de Alegria",0,2,1,39
2020-05-18,"Fernando de Noronha",0,0,0,28
2020-05-18,"Glória do Goitá",0,10,1,43
2020-05-18,"Igarassu",0,27,10,198
2020-05-18,"Ilha de Itamaracá",0,1,0,30
2020-05-18,"Ipojuca",1,13,8,132
2020-05-18,"Itapissuma",1,8,1,58
2020-05-18,"Jaboatão dos Guararapes",13,183,76,1950
2020-05-18,"Moreno",1,13,6,104
2020-05-18,"Olinda",9,114,70,1716
2020-05-18,"Paulista",6,79,37,1214
2020-05-18,"Pombos",1,9,3,105
2020-05-18,"Recife",49,645,275,10047
2020-05-18,"São Lourenço da Mata",2,41,8,328
2020-05-18,"Vitória de Santo Antão",3,41,8,326
2020-05-19,"Abreu e Lima",1,20,7,216
2020-05-19,"Araçoiaba",0,2,1,15
2020-05-19,"Cabo de Santo Agostinho",0,60,13,388
2020-05-19,"Camaragibe",0,41,31,639
2020-05-19,"Chã Grande",0,5,7,60
2020-05-19,"Chã de Alegria",1,3,2,41
2020-05-19,"Fernando de Noronha",0,0,0,28
2020-05-19,"Glória do Goitá",0,10,2,45
2020-05-19,"Igarassu",0,27,7,205
2020-05-19,"Ilha de Itamaracá",0,1,1,31
2020-05-19,"Ipojuca",1,14,5,137
2020-05-19,"Itapissuma",2,10,2,60
2020-05-19,"Jaboatão dos Guararapes",11,194,88,2038
2020-05-19,"Moreno",1,14,11,115
2020-05-19,"Olinda",11,125,91,1807
2020-05-19,"Paulista",9,88,67,1281
2020-05-19,"Pombos",0,9,16,121
2020-05-19,"Recife",37,682,514,10561
2020-05-19,"São Lourenço da Mata",4,45,12,340
2020-05-19,"Vitória de Santo Antão",1,42,18,344
2020-05-20,"Abreu e Lima",1,21,16,232
2020-05-20,"Araçoiaba",0,2,2,17
2020-05-20,"Cabo de Santo Agostinho",3,63,23,411
2020-05-20,"Camaragibe",3,44,30,669
2020-05-20,"Chã Grande",0,5,2,62
2020-05-20,"Chã de Alegria",0,3,3,44
2020-05-20,"Fernando de Noronha",0,0,0,28
2020-05-20,"Glória do Goitá",1,11,5,50
2020-05-20,"Igarassu",0,27,4,209
2020-05-20,"Ilha de Itamaracá",0,1,4,35
2020-05-20,"Ipojuca",2,16,12,149
2020-05-20,"Itapissuma",0,10,3,63
2020-05-20,"Jaboatão dos Guararapes",7,201,129,2167
2020-05-20,"Moreno",1,15,5,120
2020-05-20,"Olinda",7,132,95,1902
2020-05-20,"Paulista",4,92,64,1345
2020-05-20,"Pombos",2,11,4,125
2020-05-20,"Recife",33,715,493,11054
2020-05-20,"São Lourenço da Mata",2,47,12,352
2020-05-20,"Vitória de Santo Antão",0,42,41,385
2020-05-21,"Abreu e Lima",0,21,13,245
2020-05-21,"Araçoiaba",1,3,3,20
2020-05-21,"Cabo de Santo Agostinho",5,68,20,431
2020-05-21,"Camaragibe",0,44,28,697
2020-05-21,"Chã Grande",0,5,0,62
2020-05-21,"Chã de Alegria",0,3,0,44
2020-05-21,"Fernando de Noronha",0,0,0,28
2020-05-21,"Glória do Goitá",1,12,5,55
2020-05-21,"Igarassu",0,27,10,219
2020-05-21,"Ilha de Itamaracá",1,2,5,40
2020-05-21,"Ipojuca",1,17,8,157
2020-05-21,"Itapissuma",1,11,7,70
2020-05-21,"Jaboatão dos Guararapes",18,219,115,2282
2020-05-21,"Moreno",0,15,10,130
2020-05-21,"Olinda",4,136,94,1996
2020-05-21,"Paulista",2,94,72,1417
2020-05-21,"Pombos",1,12,12,137
2020-05-21,"Recife",32,747,530,11584
2020-05-21,"São Lourenço da Mata",0,47,13,365
2020-05-21,"Vitória de Santo Antão",5,47,9,394
2020-05-22,"Abreu e Lima",2,23,14,259
2020-05-22,"Araçoiaba",0,3,6,26
2020-05-22,"Cabo de Santo Agostinho",2,70,38,469
2020-05-22,"Camaragibe",8,52,50,747
2020-05-22,"Chã Grande",0,5,2,64
2020-05-22,"Chã de Alegria",0,3,0,44
2020-05-22,"Fernando de Noronha",0,0,14,42
2020-05-22,"Glória do Goitá",0,12,3,58
2020-05-22,"Igarassu",3,30,11,230
2020-05-22,"Ilha de Itamaracá",0,2,0,40
2020-05-22,"Ipojuca",1,18,4,161
2020-05-22,"Itapissuma",1,12,1,71
2020-05-22,"Jaboatão dos Guararapes",11,230,139,2421
2020-05-22,"Moreno",1,16,6,136
2020-05-22,"Olinda",5,141,120,2116
2020-05-22,"Paulista",5,99,87,1504
2020-05-22,"Pombos",0,12,2,139
2020-05-22,"Recife",56,803,939,12523
2020-05-22,"São Lourenço da Mata",2,49,28,393
2020-05-22,"Vitória de Santo Antão",1,48,33,427
2020-05-23,"Abreu e Lima",1,24,6,265
2020-05-23,"Araçoiaba",0,3,0,26
2020-05-23,"Cabo de Santo Agostinho",0,70,20,489
2020-05-23,"Camaragibe",3,55,24,771
2020-05-23,"Chã Grande",0,5,1,65
2020-05-23,"Chã de Alegria",0,3,0,44
2020-05-23,"Fernando de Noronha",0,0,0,42
2020-05-23,"Glória do Goitá",1,13,1,59
2020-05-23,"Igarassu",2,32,7,237
2020-05-23,"Ilha de Itamaracá",0,2,1,41
2020-05-23,"Ipojuca",0,18,2,163
2020-05-23,"Itapissuma",0,12,0,71
2020-05-23,"Jaboatão dos Guararapes",10,240,76,2497
2020-05-23,"Moreno",2,18,8,144
2020-05-23,"Olinda",3,144,54,2170
2020-05-23,"Paulista",7,106,40,1544
2020-05-23,"Pombos",0,12,9,148
2020-05-23,"Recife",32,835,401,12924
2020-05-23,"São Lourenço da Mata",3,52,8,401
2020-05-23,"Vitória de Santo Antão",3,51,15,442
2020-05-24,"Abreu e Lima",0,24,6,271
2020-05-24,"Araçoiaba",0,3,0,26
2020-05-24,"Cabo de Santo Agostinho",2,72,6,495
2020-05-24,"Camaragibe",1,56,20,791
2020-05-24,"Chã Grande",0,5,0,65
2020-05-24,"Chã de Alegria",0,3,4,48
2020-05-24,"Fernando de Noronha",0,0,0,42
2020-05-24,"Glória do Goitá",0,13,2,61
2020-05-24,"Igarassu",2,34,9,246
2020-05-24,"Ilha de Itamaracá",0,2,2,43
2020-05-24,"Ipojuca",2,20,7,170
2020-05-24,"Itapissuma",0,12,0,71
2020-05-24,"Jaboatão dos Guararapes",7,247,97,2594
2020-05-24,"Moreno",0,18,13,157
2020-05-24,"Olinda",3,147,56,2226
2020-05-24,"Paulista",3,109,43,1587
2020-05-24,"Pombos",0,12,16,164
2020-05-24,"Recife",16,851,373,13297
2020-05-24,"São Lourenço da Mata",1,53,4,405
2020-05-24,"Vitória de Santo Antão",0,51,12,454
2020-05-25,"Abreu e Lima",2,26,9,280
2020-05-25,"Araçoiaba",0,3,0,26
2020-05-25,"Cabo de Santo Agostinho",3,75,14,509
2020-05-25,"Camaragibe",0,56,3,794
2020-05-25,"Chã Grande",0,5,3,68
2020-05-25,"Chã de Alegria",0,3,6,54
2020-05-25,"Fernando de Noronha",0,0,0,42
2020-05-25,"Glória do Goitá",0,13,0,61
2020-05-25,"Igarassu",0,34,2,248
2020-05-25,"Ilha de Itamaracá",0,2,0,43
2020-05-25,"Ipojuca",2,22,12,182
2020-05-25,"Itapissuma",0,12,3,74
2020-05-25,"Jaboatão dos Guararapes",3,250,57,2651
2020-05-25,"Moreno",0,18,4,161
2020-05-25,"Olinda",3,150,38,2264
2020-05-25,"Paulista",4,113,28,1615
2020-05-25,"Pombos",0,12,4,168
2020-05-25,"Recife",14,865,252,13549
2020-05-25,"São Lourenço da Mata",0,53,5,410
2020-05-25,"Vitória de Santo Antão",4,55,9,463
2020-05-26,"Abreu e Lima",1,27,5,285
2020-05-26,"Araçoiaba",0,3,1,27
2020-05-26,"Cabo de Santo Agostinho",3,78,12,521
2020-05-26,"Camaragibe",0,56,12,806
2020-05-26,"Chã Grande",0,5,3,71
2020-05-26,"Chã de Alegria",0,3,0,54
2020-05-26,"Fernando de Noronha",0,0,0,42
2020-05-26,"Glória do Goitá",0,13,3,64
2020-05-26,"Igarassu",0,34,1,249
2020-05-26,"Ilha de Itamaracá",0,2,0,43
2020-05-26,"Ipojuca",0,22,0,182
2020-05-26,"Itapissuma",0,12,5,79
2020-05-26,"Jaboatão dos Guararapes",12,262,46,2697
2020-05-26,"Moreno",2,20,3,164
2020-05-26,"Olinda",1,151,41,2305
2020-05-26,"Paulista",3,116,29,1644
2020-05-26,"Pombos",0,12,1,169
2020-05-26,"Recife",37,902,163,13712
2020-05-26,"São Lourenço da Mata",0,53,5,415
2020-05-26,"Vitória de Santo Antão",2,57,15,478
2020-05-27,"Abreu e Lima",3,30,2,287
2020-05-27,"Araçoiaba",0,3,2,29
2020-05-27,"Cabo de Santo Agostinho",2,80,23,544
2020-05-27,"Camaragibe",2,58,15,821
2020-05-27,"Chã Grande",0,5,1,72
2020-05-27,"Chã de Alegria",0,3,0,54
2020-05-27,"Fernando de Noronha",0,0,0,42
2020-05-27,"Glória do Goitá",0,13,3,67
2020-05-27,"Igarassu",3,37,6,255
2020-05-27,"Ilha de Itamaracá",0,2,1,44
2020-05-27,"Ipojuca",1,23,7,189
2020-05-27,"Itapissuma",0,12,3,82
2020-05-27,"Jaboatão dos Guararapes",16,278,84,2781
2020-05-27,"Moreno",1,21,6,170
2020-05-27,"Olinda",10,161,46,2351
2020-05-27,"Paulista",11,127,44,1688
2020-05-27,"Pombos",0,12,7,176
2020-05-27,"Recife",65,967,374,14086
2020-05-27,"São Lourenço da Mata",2,55,6,421
2020-05-27,"Vitória de Santo Antão",1,58,18,496
2020-05-28,"Abreu e Lima",5,35,9,296
2020-05-28,"Araçoiaba",0,3,0,29
2020-05-28,"Cabo de Santo Agostinho",3,83,10,554
2020-05-28,"Camaragibe",1,59,13,834
2020-05-28,"Chã Grande",0,5,2,74
2020-05-28,"Chã de Alegria",0,3,0,54
2020-05-28,"Fernando de Noronha",0,0,0,42
2020-05-28,"Glória do Goitá",0,13,3,70
2020-05-28,"Igarassu",3,40,4,259
2020-05-28,"Ilha de Itamaracá",1,3,3,47
2020-05-28,"Ipojuca",1,24,3,192
2020-05-28,"Itapissuma",0,12,4,86
2020-05-28,"Jaboatão dos Guararapes",14,292,80,2861
2020-05-28,"Moreno",0,21,4,174
2020-05-28,"Olinda",2,163,62,2413
2020-05-28,"Paulista",4,131,49,1737
2020-05-28,"Pombos",0,12,7,183
2020-05-28,"Recife",37,1004,279,14365
2020-05-28,"São Lourenço da Mata",0,55,5,426
2020-05-28,"Vitória de Santo Antão",2,60,11,507
2020-05-29,"Abreu e Lima",3,38,17,313
2020-05-29,"Araçoiaba",0,3,1,30
2020-05-29,"Cabo de Santo Agostinho",3,86,51,605
2020-05-29,"Camaragibe",3,62,33,867
2020-05-29,"Chã Grande",0,5,2,76
2020-05-29,"Chã de Alegria",0,3,3,57
2020-05-29,"Fernando de Noronha",0,0,0,42
2020-05-29,"Glória do Goitá",0,13,2,72
2020-05-29,"Igarassu",4,44,14,273
2020-05-29,"Ilha de Itamaracá",0,3,5,52
2020-05-29,"Ipojuca",1,25,9,201
2020-05-29,"Itapissuma",0,12,34,120
2020-05-29,"Jaboatão dos Guararapes",8,300,132,2993
2020-05-29,"Moreno",1,22,6,180
2020-05-29,"Olinda",4,167,94,2507
2020-05-29,"Paulista",9,140,70,1807
2020-05-29,"Pombos",0,12,3,186
2020-05-29,"Recife",36,1040,467,14832
2020-05-29,"São Lourenço da Mata",1,56,12,438
2020-05-29,"Vitória de Santo Antão",2,62,13,520
2020-05-30,"Abreu e Lima",0,38,6,319
2020-05-30,"Araçoiaba",0,3,3,33
2020-05-30,"Cabo de Santo Agostinho",6,92,24,629
2020-05-30,"Camaragibe",4,66,28,895
2020-05-30,"Chã Grande",0,5,1,77
2020-05-30,"Chã de Alegria",1,4,7,64
2020-05-30,"Fernando de Noronha",0,0,0,42
2020-05-30,"Glória do Goitá",1,14,5,77
2020-05-30,"Igarassu",2,46,8,281
2020-05-30,"Ilha de Itamaracá",0,3,9,61
2020-05-30,"Ipojuca",2,27,13,214
2020-05-30,"Itapissuma",0,12,0,120
2020-05-30,"Jaboatão dos Guararapes",8,308,95,3088
2020-05-30,"Moreno",0,22,7,187
2020-05-30,"Olinda",2,169,66,2573
2020-05-30,"Paulista",6,146,40,1847
2020-05-30,"Pombos",0,12,3,189
2020-05-30,"Recife",24,1064,333,15165
2020-05-30,"São Lourenço da Mata",0,56,15,453
2020-05-30,"Vitória de Santo Antão",2,64,26,546
2020-05-31,"Abreu e Lima",2,40,10,329
2020-05-31,"Araçoiaba",1,4,1,34
2020-05-31,"Cabo de Santo Agostinho",3,95,19,648
